32561 5 
0.800000	0.000000	0.000000	0.704082	0.101882	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.135419	WhiteMale
0.600000	0.000000	0.000000	0.193878	0.076377	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.136942	WhiteMale
0.733333	0.000000	0.000000	0.397959	0.013535	WhiteMale
0.333333	0.000000	0.000000	0.010204	0.136153	WhiteMale
0.400000	0.000000	0.000000	0.214286	0.201946	WhiteFemale
0.200000	0.000000	0.000000	0.397959	0.077180	WhiteMale
0.533333	0.000000	0.000000	0.295918	0.295129	WhiteMale
0.800000	0.000000	0.000000	0.397959	0.179453	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.026713	WhiteFemale
0.533333	0.000000	0.000000	0.479592	0.100278	WhiteMale
0.533333	0.143441	0.000000	0.397959	0.225008	WhiteFemale
0.533333	0.000000	0.000000	0.346939	0.226816	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.173829	WhiteMale
0.866667	0.000000	0.000000	0.500000	0.128880	WhiteMale
0.266667	0.000000	0.000000	0.397959	0.028558	WhiteMale
1.000000	0.000000	0.000000	0.500000	0.270699	WhiteFemale
0.666667	0.000000	0.000000	0.397959	0.161429	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.186390	WhiteFemale
0.600000	0.000000	0.000000	0.244898	0.136020	BlackFemale
0.533333	0.000000	0.361111	0.346939	0.071625	AsianFemale
0.800000	0.000000	0.000000	0.397959	0.145346	WhiteMale
0.600000	0.000000	0.000000	0.500000	0.070157	WhiteMale
1.000000	0.000000	0.436639	0.602041	0.121563	WhiteMale
0.600000	0.000000	0.000000	0.479592	0.129310	WhiteMale
0.733333	0.000000	0.000000	0.397959	0.107856	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.161044	BlackMale
0.866667	0.000000	0.000000	0.397959	0.076001	WhiteMale
0.800000	0.150242	0.000000	0.602041	0.126321	WhiteMale
0.866667	0.000000	0.000000	0.500000	0.092929	WhiteFemale
0.600000	0.000000	0.000000	0.397959	0.119541	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.061903	WhiteMale
0.533333	0.076881	0.000000	0.397959	0.207397	WhiteMale
0.333333	0.340953	0.000000	0.316327	0.198712	WhiteFemale
0.400000	0.000000	0.000000	0.397959	0.124024	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.120197	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.076342	WhiteMale
0.800000	0.000000	0.000000	0.397959	0.285307	WhiteMale
0.933333	0.000000	0.000000	0.397959	0.036022	WhiteMale
0.533333	0.000000	0.433196	0.500000	0.219584	WhiteMale
0.600000	0.040640	0.000000	0.244898	0.248288	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.061517	WhiteFemale
0.266667	0.000000	0.000000	0.500000	0.056616	WhiteMale
0.600000	0.000000	0.000000	0.500000	0.197501	WhiteMale
0.666667	0.000000	0.000000	0.397959	0.125702	BlackMale
0.600000	0.000000	0.000000	0.561224	0.159783	WhiteMale
0.533333	0.000000	0.000000	0.408163	0.061360	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.127430	WhiteFemale
0.800000	0.000000	0.000000	0.602041	0.072376	WhiteMale
0.800000	0.000000	0.000000	0.397959	0.044049	BlackMale
0.800000	0.000000	0.000000	0.500000	0.173662	WhiteMale
0.600000	0.000000	0.000000	0.346939	0.196494	BlackMale
0.800000	0.000000	0.000000	0.397959	0.187136	WhiteFemale
0.600000	0.000000	0.394628	0.275510	0.067516	WhiteFemale
0.733333	0.000000	0.000000	0.397959	0.069717	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.079475	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.240050	WhiteMale
0.733333	0.000000	0.000000	0.602041	0.038940	WhiteFemale
0.533333	0.000000	0.404500	0.397959	0.021080	WhiteFemale
0.533333	0.043860	0.000000	0.346939	0.073824	WhiteMale
0.800000	0.000000	0.000000	0.500000	0.164299	WhiteMale
0.733333	0.000000	0.000000	0.357143	0.090946	BlackFemale
0.866667	0.000000	0.000000	0.397959	0.077184	WhiteMale
0.533333	0.000000	0.000000	0.602041	0.030314	WhiteMale
0.666667	0.000000	0.000000	0.346939	0.102445	WhiteFemale
0.600000	0.000000	0.000000	0.193878	0.014958	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.047329	AsianMale
0.533333	0.000000	0.000000	0.397959	0.036898	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.149751	WhiteFemale
0.600000	0.000000	0.000000	0.295918	0.206859	WhiteMale
0.666667	0.000000	0.359045	0.397959	0.125167	WhiteFemale
0.600000	0.000000	0.000000	0.397959	0.063223	WhiteMale
0.533333	0.000000	0.000000	0.295918	0.117853	BlackFemale
0.600000	0.000000	0.000000	0.234694	0.110763	WhiteMale
0.533333	0.000000	0.000000	0.234694	0.065204	WhiteFemale
0.400000	0.000000	0.500230	0.397959	0.114741	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.110279	WhiteFemale
0.600000	0.000000	0.000000	0.377551	0.117985	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.126253	WhiteFemale
0.800000	0.000000	0.000000	0.397959	0.102361	AsianFemale
0.533333	0.000000	0.000000	0.346939	0.192793	WhiteMale
0.533333	0.000000	0.000000	0.448980	0.163417	WhiteMale
0.533333	0.000000	0.000000	0.459184	0.119144	WhiteMale
0.800000	0.000000	0.000000	0.397959	0.137364	WhiteMale
0.600000	0.000000	0.416896	0.010204	0.327310	BlackMale
0.533333	0.000000	0.000000	0.602041	0.121738	WhiteMale
0.800000	0.000000	0.000000	0.500000	0.146813	BlackMale
0.066667	0.000000	0.000000	0.193878	0.017680	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.163314	WhiteFemale
0.866667	0.000000	0.000000	0.397959	0.044885	AsianFemale
0.533333	0.000000	0.000000	0.397959	0.051707	AsianFemale
0.866667	0.000000	0.000000	0.397959	0.128221	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.132348	WhiteFemale
0.733333	0.000000	0.000000	0.418367	0.151587	WhiteMale
0.866667	0.000000	0.000000	0.397959	0.061357	WhiteMale
0.400000	0.000000	0.000000	0.153061	0.009198	WhiteMale
0.666667	0.000000	0.000000	0.193878	0.028892	WhiteFemale
0.533333	0.000000	0.454545	0.397959	0.076519	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.110729	WhiteMale
0.600000	0.000000	0.453857	0.397959	0.056897	WhiteMale
0.800000	0.000000	0.000000	0.500000	0.282355	WhiteMale
0.800000	0.000000	0.000000	0.397959	0.093274	WhiteMale
0.533333	0.000000	0.000000	0.244898	0.164035	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.204202	BlackMale
0.533333	0.000000	0.000000	0.397959	0.320216	BlackMale
0.533333	0.000000	0.000000	0.112245	0.116573	WhiteMale
0.800000	0.000000	0.000000	0.653061	0.016971	WhiteMale
0.600000	0.000000	0.000000	0.377551	0.114817	BlackMale
0.600000	0.000000	0.000000	0.397959	0.069474	WhiteFemale
0.600000	0.000000	0.000000	0.448980	0.422065	BlackMale
0.200000	0.000000	0.000000	0.397959	0.186146	WhiteMale
0.600000	0.000000	0.000000	0.418367	0.011389	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.198140	BlackMale
0.800000	0.000000	0.000000	0.397959	0.088863	WhiteFemale
0.800000	0.000000	0.000000	0.500000	0.083414	WhiteFemale
0.866667	0.000000	0.000000	0.500000	0.059523	WhiteFemale
1.000000	0.000000	0.000000	0.000000	0.066069	WhiteMale
0.600000	0.000000	0.000000	0.275510	0.097076	BlackFemale
0.600000	0.000000	0.000000	0.397959	0.100027	WhiteMale
0.800000	0.000000	0.000000	0.397959	0.347472	BlackMale
0.600000	0.000000	0.000000	0.448980	0.073793	WhiteMale
0.800000	0.000000	0.000000	0.234694	0.080463	WhiteMale
0.133333	0.000000	0.000000	0.397959	0.125713	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.059147	WhiteMale
0.866667	0.140841	0.000000	0.551020	0.030229	WhiteFemale
0.866667	0.072981	0.000000	0.397959	0.086054	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.014015	WhiteMale
0.866667	0.000000	0.430670	0.397959	0.261496	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.107556	WhiteMale
0.800000	0.000000	0.000000	0.500000	0.167777	WhiteMale
0.600000	0.000000	0.307622	0.397959	0.164717	WhiteFemale
0.533333	0.000000	0.000000	0.346939	0.024399	WhiteFemale
0.400000	0.000000	0.000000	0.397959	0.086850	WhiteFemale
0.800000	0.072981	0.000000	0.357143	0.079102	BlackMale
0.533333	0.000000	0.000000	0.602041	0.016290	WhiteMale
0.533333	0.150242	0.000000	0.346939	0.134661	WhiteFemale
0.400000	0.000000	0.000000	0.112245	0.036052	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.100962	BlackMale
0.533333	0.000000	0.000000	0.397959	0.133164	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.096104	AmerFemale
0.533333	0.000000	0.000000	0.397959	0.049938	AsianMale
0.200000	0.000000	0.000000	0.397959	0.076834	WhiteMale
0.800000	0.000000	0.000000	0.602041	0.423539	BlackMale
0.733333	0.000000	0.000000	0.397959	0.204450	WhiteFemale
0.800000	0.000000	0.000000	0.500000	0.115676	WhiteMale
0.800000	0.000000	0.000000	0.551020	0.065979	WhiteMale
0.333333	0.000000	0.000000	0.397959	0.164844	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.126034	WhiteMale
0.066667	0.000000	0.000000	0.397959	0.119104	WhiteMale
0.533333	0.000000	0.506428	0.397959	0.026799	BlackMale
0.533333	0.000000	0.000000	0.193878	0.111650	BlackMale
0.000000	0.000000	0.000000	0.346939	0.086982	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.156904	WhiteFemale
0.333333	0.000000	0.000000	0.091837	0.008102	AmerFemale
0.533333	0.014090	0.000000	0.500000	0.105542	WhiteMale
0.666667	0.000000	0.000000	0.193878	0.205053	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.111728	WhiteFemale
0.400000	0.036740	0.000000	0.397959	0.357437	BlackMale
0.533333	0.000000	0.000000	0.377551	0.080224	BlackFemale
0.600000	0.000000	0.000000	0.418367	0.100139	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.067028	OtherFemale
0.933333	0.000000	0.000000	0.551020	0.043757	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.174145	WhiteMale
0.600000	0.000000	0.000000	0.377551	0.107469	WhiteFemale
0.800000	0.000000	0.000000	0.500000	0.113998	WhiteMale
0.866667	0.000000	0.000000	0.704082	0.069811	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.070070	WhiteMale
0.800000	0.000000	0.000000	0.397959	0.227927	WhiteMale
0.533333	0.000000	0.000000	0.193878	0.124771	WhiteFemale
0.733333	0.000000	0.000000	0.500000	0.177680	WhiteMale
0.600000	0.000000	0.000000	0.193878	0.072582	WhiteMale
0.600000	0.000000	0.399679	0.397959	0.113557	WhiteMale
0.533333	0.000000	0.000000	0.346939	0.129919	WhiteMale
0.533333	0.000000	0.000000	0.448980	0.152342	WhiteMale
0.533333	0.000000	0.000000	0.336735	0.116564	WhiteFemale
0.733333	0.000000	0.453857	0.602041	0.132634	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.095663	WhiteMale
0.933333	0.000000	0.000000	0.397959	0.068240	WhiteFemale
0.800000	0.000000	0.000000	0.397959	0.257057	BlackFemale
0.333333	0.000000	0.000000	0.295918	0.108015	BlackFemale
0.600000	0.000000	0.000000	0.397959	0.010253	WhiteMale
0.600000	0.000000	0.000000	0.193878	0.167567	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.197470	AsianMale
0.533333	0.000000	0.000000	0.397959	0.071653	WhiteFemale
0.533333	0.000000	0.000000	0.295918	0.108864	WhiteFemale
0.666667	0.000000	0.000000	0.448980	0.119111	WhiteFemale
0.200000	0.000000	0.000000	0.397959	0.130556	WhiteMale
0.800000	0.000000	0.000000	0.397959	0.093558	WhiteFemale
0.533333	0.000000	0.000000	0.602041	0.058276	WhiteMale
0.400000	0.000000	0.000000	0.112245	0.158673	WhiteMale
0.600000	0.040640	0.000000	0.397959	0.090822	WhiteMale
0.400000	0.000000	0.000000	0.397959	0.248596	WhiteMale
0.600000	0.000000	0.000000	0.755102	0.166400	AsianMale
0.600000	0.000000	0.000000	0.234694	0.140361	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.006037	WhiteMale
0.800000	0.000000	0.000000	0.448980	0.117626	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.142568	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.039107	WhiteMale
0.266667	0.010550	0.000000	0.234694	0.121552	WhiteMale
0.866667	0.024070	0.000000	0.989796	0.012475	WhiteMale
0.866667	0.000000	0.000000	0.346939	0.133674	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.039453	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.316281	BlackMale
0.600000	0.072981	0.000000	0.397959	0.107740	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.120814	WhiteFemale
0.600000	0.000000	0.000000	0.397959	0.123268	WhiteFemale
0.600000	0.072981	0.000000	0.479592	0.181461	WhiteFemale
0.800000	0.000000	0.000000	0.142857	0.015371	WhiteFemale
0.600000	0.051781	0.000000	0.397959	0.058002	WhiteMale
0.733333	0.000000	0.000000	0.448980	0.110789	BlackFemale
0.800000	0.000000	0.000000	0.418367	0.109802	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.131399	WhiteMale
0.866667	0.150242	0.000000	0.397959	0.280406	WhiteMale
0.933333	0.000000	0.000000	0.602041	0.141431	WhiteMale
0.600000	0.000000	0.000000	0.448980	0.111601	WhiteMale
0.800000	0.000000	0.000000	0.397959	0.244293	WhiteFemale
0.200000	0.000000	0.000000	0.397959	0.123334	WhiteMale
0.800000	0.000000	0.000000	0.448980	0.127726	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.078313	WhiteFemale
0.800000	0.000000	0.000000	0.561224	0.141355	WhiteMale
0.600000	0.000000	0.000000	0.448980	0.149173	WhiteMale
0.800000	0.000000	0.000000	0.397959	0.160360	BlackFemale
0.533333	0.000000	0.000000	0.153061	0.067107	WhiteMale
0.800000	0.000000	0.000000	0.602041	0.030656	WhiteFemale
0.866667	0.034640	0.000000	0.397959	0.098585	AsianFemale
0.533333	0.000000	0.000000	0.397959	0.180550	WhiteMale
0.533333	0.000000	0.000000	0.806122	0.106752	WhiteMale
0.800000	0.076881	0.000000	0.397959	0.090995	WhiteMale
0.600000	0.000000	0.000000	0.244898	0.096055	AsianFemale
0.533333	0.000000	0.000000	0.448980	0.139345	WhiteMale
0.533333	0.043860	0.000000	0.397959	0.153729	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.197641	AsianFemale
0.533333	0.000000	0.000000	0.397959	0.109368	WhiteFemale
0.733333	0.000000	0.000000	0.448980	0.123375	WhiteMale
0.733333	0.000000	0.000000	0.326531	0.048082	WhiteFemale
0.733333	0.000000	0.000000	0.397959	0.123287	WhiteMale
0.600000	0.000000	0.000000	0.540816	0.015418	WhiteMale
0.800000	0.000000	0.000000	0.397959	0.031935	WhiteMale
0.866667	0.072981	0.000000	0.346939	0.088706	AsianMale
0.600000	0.000000	0.000000	0.244898	0.575965	BlackFemale
0.800000	0.000000	0.000000	0.397959	0.131295	BlackFemale
0.600000	0.000000	0.000000	0.142857	0.127282	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.122023	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.085865	WhiteMale
0.133333	0.000000	0.000000	0.397959	0.262698	WhiteFemale
0.600000	0.000000	0.000000	0.397959	0.279046	WhiteFemale
0.533333	0.000000	0.000000	0.234694	0.100213	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.110039	WhiteMale
0.600000	0.000000	0.340909	0.500000	0.025856	WhiteMale
0.533333	0.000000	0.000000	0.448980	0.118054	WhiteMale
0.400000	0.000000	0.000000	0.397959	0.127746	WhiteFemale
0.866667	0.000000	0.000000	0.091837	0.110039	WhiteMale
0.533333	0.000000	0.000000	0.448980	0.044891	WhiteMale
0.666667	0.000000	0.000000	0.142857	0.135366	BlackFemale
0.600000	0.000000	0.433196	0.500000	0.119153	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.209781	WhiteMale
0.533333	0.020500	0.000000	0.551020	0.078535	WhiteMale
0.600000	0.000000	0.000000	0.448980	0.131946	BlackMale
0.800000	0.000000	0.000000	0.397959	0.144169	WhiteMale
0.666667	0.000000	0.000000	0.397959	0.113012	WhiteMale
0.333333	0.000000	0.000000	0.397959	0.058584	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.156423	WhiteMale
0.133333	0.000000	0.000000	0.479592	0.175668	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.055657	WhiteMale
0.866667	0.000000	0.000000	0.602041	0.040009	WhiteMale
0.533333	0.000000	0.000000	0.295918	0.062365	BlackMale
0.533333	0.000000	0.000000	0.397959	0.169046	BlackMale
0.733333	0.000000	0.000000	0.397959	0.056133	WhiteMale
0.666667	0.072981	0.000000	0.397959	0.193011	WhiteMale
0.533333	0.072981	0.000000	0.397959	0.072661	WhiteMale
0.533333	0.000000	0.000000	0.193878	0.049414	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.190896	BlackFemale
0.800000	0.000000	0.000000	0.418367	0.155941	WhiteMale
0.400000	0.000000	0.000000	0.071429	0.016198	WhiteMale
0.666667	0.000000	0.000000	0.397959	0.094881	WhiteFemale
0.733333	0.000000	0.000000	0.244898	0.060338	WhiteMale
0.800000	0.000000	0.000000	0.244898	0.097920	WhiteMale
0.800000	0.000000	0.000000	0.397959	0.071772	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.122232	WhiteMale
0.800000	0.000000	0.000000	0.397959	0.067289	WhiteMale
0.400000	0.000000	0.000000	0.295918	0.215609	WhiteMale
0.800000	0.000000	0.000000	0.397959	0.244315	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.056470	WhiteMale
0.400000	0.000000	0.000000	0.397959	0.101272	OtherMale
0.666667	0.000000	0.000000	0.397959	0.056943	WhiteMale
0.533333	0.000000	0.000000	0.346939	0.067687	WhiteFemale
0.266667	0.000000	0.000000	0.397959	0.071203	WhiteMale
0.333333	0.000000	0.000000	0.234694	0.228017	WhiteFemale
0.866667	0.000000	0.000000	0.397959	0.175091	WhiteMale
0.800000	0.000000	0.000000	0.448980	0.114318	WhiteMale
0.800000	0.000000	0.359045	0.448980	0.110220	WhiteMale
0.533333	0.000000	0.000000	0.551020	0.270408	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.054317	WhiteMale
0.600000	0.000000	0.000000	0.448980	0.115997	WhiteMale
0.733333	0.000000	0.000000	0.142857	0.237910	WhiteFemale
0.800000	0.000000	0.000000	0.448980	0.135942	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.318370	WhiteFemale
0.600000	0.000000	0.000000	0.142857	0.117901	WhiteFemale
0.400000	0.000000	0.000000	0.091837	0.052659	WhiteMale
0.666667	0.000000	0.000000	0.377551	0.116633	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.165961	BlackMale
0.533333	0.000000	0.000000	0.397959	0.100541	BlackMale
0.600000	0.000000	0.000000	0.091837	0.229934	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.173265	WhiteFemale
0.600000	0.000000	0.000000	0.397959	0.015857	WhiteMale
0.866667	0.000000	0.000000	0.295918	0.046610	WhiteMale
0.533333	0.000000	0.000000	0.500000	0.109101	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.110046	WhiteMale
0.133333	0.000000	0.536961	0.448980	0.137644	WhiteFemale
0.600000	0.000000	0.000000	0.397959	0.225959	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.065480	WhiteFemale
0.600000	0.000000	0.000000	0.397959	0.071330	WhiteFemale
0.533333	0.000000	0.000000	0.244898	0.260669	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.082766	WhiteMale
0.600000	0.000000	0.554408	0.051020	0.101699	WhiteFemale
0.600000	0.000000	0.000000	0.153061	0.008927	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.149487	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.141137	WhiteFemale
0.800000	0.000000	0.000000	0.500000	0.196287	WhiteMale
0.733333	0.000000	0.000000	0.397959	0.180425	WhiteMale
0.800000	0.076881	0.000000	0.448980	0.058282	WhiteMale
0.533333	0.000000	0.000000	0.346939	0.124882	WhiteFemale
0.600000	0.000000	0.000000	0.397959	0.070141	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.057518	WhiteFemale
0.533333	0.000000	0.000000	0.346939	0.084904	WhiteFemale
0.800000	0.000000	0.000000	0.551020	0.050656	WhiteMale
0.800000	0.000000	0.000000	0.500000	0.081426	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.274255	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.065395	WhiteFemale
0.800000	0.000000	0.000000	0.397959	0.187493	WhiteMale
0.666667	0.000000	0.000000	0.642857	0.146292	WhiteFemale
0.200000	0.000000	0.500230	0.397959	0.104723	OtherMale
0.866667	0.000000	0.453857	0.653061	0.294140	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.066462	WhiteMale
0.533333	0.000000	0.000000	0.244898	0.207120	WhiteMale
0.600000	0.000000	0.433196	0.397959	0.075292	WhiteFemale
0.600000	0.000000	0.000000	0.500000	0.239315	WhiteMale
0.600000	0.000000	0.000000	0.234694	0.020416	BlackFemale
0.533333	0.000000	0.000000	0.397959	0.155979	BlackFemale
0.600000	0.000000	0.000000	0.397959	0.072136	WhiteFemale
1.000000	0.150242	0.000000	0.602041	0.119600	WhiteMale
0.600000	0.000000	0.000000	0.397959	0.693373	WhiteMale
0.466667	0.000000	0.000000	0.500000	0.054438	WhiteMale
0.066667	0.000000	0.000000	0.397959	0.121213	WhiteMale
0.400000	0.000000	0.000000	0.183673	0.280988	WhiteFemale
0.400000	0.000000	0.000000	0.397959	0.157280	BlackMale
0.533333	0.000000	0.000000	0.397959	0.154846	WhiteFemale
0.600000	0.000000	0.000000	0.295918	0.033613	WhiteMale
0.400000	0.021760	0.000000	0.173469	0.110525	WhiteMale
0.800000	0.000000	0.000000	0.397959	0.054141	WhiteFemale
0.533333	0.000000	0.000000	0.397959	0.119610	WhiteMale
0.333333	0.000000	0.000000	0.346939	0.146862	WhiteFemale
0.533333	0.000000	0.000000	0.602041	0.082237	WhiteMale
0.866667	0.000000	0.323232	0.397959	0.164971	WhiteMale
0.533333	0.000000	0.000000	0.724490	0.130648	WhiteMale
0.533333	0.000000	0.000000	0.397959	0.142625	WhiteMale
0.866667	0.000000	0.000000	0.397959	0.186900	WhiteMale
0.533333	0.000000	0.000000	0.234694	0.064844	WhiteMale
0.400000	0.000000	0.000000	0.397959	0.129200	WhiteMale
0.800000	0.021740	0.000000	0.397959	0.130283	WhiteFemale
0.733333	0.000000	0.000000	0.244898	0.011802	WhiteFemale
