100000 3 
0.199772	0.988692	0.464012	C
0.628356	0.248864	0.455013	B
0.555466	0.290878	0.919000	C
0.972649	0.515556	0.216708	B
0.995101	0.163483	0.261070	B
0.128100	0.558102	0.914274	C
0.746506	0.612906	0.023820	B
0.723560	0.728338	0.174244	C
0.555968	0.459388	0.657266	B
0.537053	0.214884	0.788238	A
0.611405	0.780155	0.012234	A
0.849074	0.100712	0.516601	A
0.361370	0.212426	0.853986	B
0.413727	0.584761	0.204557	A
0.161755	0.914878	0.422691	B
0.645114	0.057876	0.774178	A
0.247990	0.285567	0.980766	A
0.320577	0.700885	0.555883	B
0.509052	0.029331	0.854438	C
0.489093	0.362424	0.721566	B
0.568500	0.838578	0.233187	C
0.247318	0.813509	0.533431	B
0.367309	0.535953	0.604259	B
0.984173	0.633298	0.011380	B
0.611136	0.797012	0.105071	A
0.355259	0.741382	0.269625	B
0.752479	0.174137	0.693534	A
0.781153	0.429644	0.234177	B
0.028585	0.544910	0.739239	C
0.324537	0.780235	0.438617	B
0.362919	0.557277	0.552872	B
0.467105	0.232634	0.796497	A
0.031426	0.716556	0.863997	C
0.454907	0.391566	0.573599	B
0.326404	0.854627	0.211431	B
0.399889	0.423801	0.584081	B
0.574448	0.798782	0.140414	B
0.983196	0.308503	0.116018	B
0.984869	0.371987	0.072751	A
0.274187	0.660888	0.510672	B
0.503318	0.285218	0.521813	A
0.693330	0.763232	0.047451	A
0.517700	0.580018	0.519266	A
0.244130	0.328410	0.878756	C
0.597903	0.205884	0.706368	B
0.478678	0.885610	0.204418	B
0.513299	0.742925	0.193435	C
0.208676	0.952736	0.407470	B
0.377017	0.962488	0.076027	A
0.504406	0.613756	0.361931	A
0.492071	0.676396	0.252199	B
0.842107	0.217529	0.545580	B
0.352024	0.897362	0.270088	C
0.125128	0.920925	0.386715	C
0.564323	0.266480	0.816189	C
0.485631	0.541473	0.369943	B
0.836314	0.499383	0.187856	B
0.433377	0.516955	0.599857	B
0.360660	0.448613	0.569886	B
0.851913	0.044879	0.590818	A
0.406384	0.193812	0.623877	C
0.491983	0.829244	0.378907	A
0.126233	0.452481	0.922595	C
0.602253	0.387223	0.543264	C
0.500903	0.177192	0.929405	A
0.649163	0.516482	0.343962	A
0.483626	0.378838	0.604510	B
0.416312	0.328059	0.560847	A
0.209738	0.445854	0.947269	C
0.570270	0.636384	0.383873	A
0.257172	0.808893	0.578497	A
0.911478	0.470998	0.301155	B
0.596695	0.371190	0.498789	B
0.073790	0.509114	0.859425	B
0.300670	0.898677	0.383618	B
0.595275	0.642502	0.461841	B
0.112585	0.393465	0.982928	B
0.386296	0.320686	0.613485	C
0.322142	0.972666	0.111486	B
0.487142	0.795755	0.145277	B
0.724931	0.759844	0.163800	C
0.790958	0.149006	0.712505	C
0.417612	0.504721	0.725834	C
0.479792	0.096091	0.906790	B
0.508460	0.823690	0.284370	B
0.970572	0.412072	0.267977	B
0.385743	0.542521	0.664814	B
0.704074	0.174827	0.699527	A
0.550575	0.762414	0.202168	A
0.259748	0.922375	0.419645	B
0.374195	0.483262	0.474142	C
0.745946	0.565687	0.305537	B
0.224509	0.577369	0.839845	B
0.687924	0.796870	0.010552	C
0.577680	0.691117	0.204649	A
0.787048	0.309701	0.514359	A
0.120493	0.946989	0.506980	B
0.898803	0.386707	0.173944	C
0.344047	0.827215	0.296013	B
0.556231	0.506919	0.717864	B
0.196932	0.707193	0.735008	C
0.422037	0.182232	0.633488	B
0.769193	0.090445	0.233317	B
0.289268	0.760567	0.427922	A
0.706468	0.747181	0.008193	A
0.542518	0.382498	0.506463	B
0.679950	0.803966	0.146323	A
0.125757	0.427262	0.758215	B
0.461502	0.296481	0.801058	C
0.211364	0.665373	0.603469	C
0.157801	0.552561	0.603627	B
0.408114	0.718582	0.489686	C
0.971271	0.173999	0.527713	C
0.274621	0.877798	0.186343	A
0.020964	0.513026	0.996619	A
0.650047	0.602448	0.516976	B
0.652092	0.261600	0.462470	C
0.005457	0.909462	0.526687	C
0.891481	0.311226	0.202906	B
0.571630	0.257149	0.645084	B
0.451448	0.547707	0.409500	C
0.718125	0.150972	0.378248	B
0.450779	0.824938	0.160556	A
0.327494	0.323719	0.902127	C
0.746670	0.422587	0.185657	B
0.146261	0.774219	0.792389	A
0.383254	0.964529	0.141372	B
0.913160	0.164523	0.481941	A
0.352110	0.877508	0.370317	C
0.735241	0.294239	0.496269	B
0.501105	0.386232	0.663790	A
0.537999	0.636441	0.411298	C
0.637113	0.409960	0.389539	B
0.592219	0.719315	0.202773	B
0.901156	0.069612	0.577243	A
0.652190	0.205882	0.503722	A
0.381498	0.367579	0.828960	A
0.000301	0.700758	0.595884	C
0.321419	0.151722	0.991273	B
0.896034	0.211365	0.612060	B
0.399583	0.577781	0.470664	B
0.870008	0.631244	0.067454	C
0.797735	0.110138	0.694722	B
0.574442	0.328594	0.631936	A
0.634804	0.201887	0.643055	C
0.691942	0.528782	0.320207	C
0.178408	0.562037	0.826422	B
0.229029	0.617280	0.490237	A
0.086621	0.884951	0.478697	A
0.615857	0.429208	0.366214	A
0.582156	0.435162	0.741162	B
0.197987	0.680539	0.642203	B
0.208558	0.716241	0.671797	C
0.755960	0.124139	0.793234	B
0.048781	0.902264	0.706415	B
0.263142	0.464840	0.568564	A
0.493288	0.583786	0.596157	A
0.121102	0.644933	0.797662	B
0.374146	0.073810	0.789340	C
0.861326	0.551763	0.198185	B
0.500695	0.328364	0.997331	C
0.366740	0.337589	0.680526	A
0.775952	0.048378	0.630004	B
0.988684	0.379991	0.195240	A
0.411039	0.224646	0.891335	C
0.639208	0.133102	0.780986	B
0.779603	0.020509	0.621731	C
0.317295	0.882009	0.161025	A
0.539640	0.186557	0.786105	B
0.296668	0.335827	0.749834	B
0.899087	0.602004	0.035465	C
0.006280	0.914411	0.704339	A
0.689136	0.381340	0.176775	B
0.302270	0.323358	0.767707	C
0.292934	0.723933	0.486906	B
0.459822	0.617342	0.522009	B
0.929140	0.401751	0.328499	B
0.774144	0.432281	0.248967	B
0.985645	0.145092	0.397209	B
0.890130	0.273396	0.460639	A
0.278965	0.601038	0.598077	C
0.513870	0.378921	0.643274	B
0.927320	0.115938	0.506585	A
0.121197	0.733006	0.503438	C
0.310782	0.266968	0.798390	C
0.928219	0.410559	0.217960	B
0.273497	0.588223	0.658108	B
0.724615	0.193537	0.700442	A
0.092531	0.589187	0.775426	A
0.473657	0.627926	0.468444	B
0.910606	0.377769	0.317640	A
0.981297	0.331232	0.295841	C
0.794535	0.617445	0.075355	A
0.251974	0.846637	0.576610	A
0.398849	0.630437	0.346171	B
0.699091	0.652347	0.083794	B
0.559053	0.807546	0.247898	A
0.754028	0.887590	0.059686	B
0.850159	0.400574	0.307586	C
0.397968	0.766207	0.203752	B
0.175358	0.894142	0.466201	B
0.130984	0.616102	0.806295	C
0.332630	0.878955	0.274086	C
0.418579	0.110528	0.973700	B
0.218488	0.277556	0.768878	A
0.779948	0.288710	0.384364	B
0.650674	0.781594	0.197695	A
0.705048	0.472362	0.266910	C
0.251120	0.513951	0.740847	A
0.517724	0.616809	0.408773	B
0.610910	0.055503	0.602546	B
0.676395	0.142786	0.535868	A
0.995275	0.615409	0.003686	B
0.695395	0.021597	0.795289	B
0.139051	0.532878	0.894237	B
0.081561	0.581227	0.630092	B
0.170999	0.844404	0.556865	C
0.142834	0.654053	0.607206	C
0.134756	0.941400	0.575232	C
0.781303	0.495361	0.003442	A
0.650392	0.744740	0.070683	C
0.972132	0.421546	0.033247	B
0.616291	0.566129	0.333210	B
0.553622	0.423698	0.293527	A
0.239466	0.482403	0.490963	B
0.838551	0.030386	0.684558	A
0.688701	0.329502	0.501344	A
0.461746	0.711376	0.262870	B
0.213986	0.517963	0.642651	B
0.393993	0.673616	0.260883	B
0.985766	0.453695	0.167013	B
0.866194	0.494308	0.308751	C
0.076096	0.707012	0.561244	C
0.171809	0.509868	0.689179	B
0.503461	0.747519	0.132888	C
0.852337	0.456859	0.123907	B
0.038250	0.597256	0.703416	A
0.684427	0.514922	0.226715	A
0.196050	0.714233	0.462102	C
0.534714	0.903285	0.058133	C
0.070622	0.635595	0.524996	B
0.681629	0.300828	0.496385	B
0.711506	0.198983	0.694976	A
0.803843	0.656683	0.251135	B
0.442200	0.007029	0.968159	C
0.761064	0.296359	0.707257	A
0.746227	0.131315	0.695272	A
0.859612	0.368331	0.211716	A
0.329440	0.557734	0.584010	A
0.445733	0.270547	0.755055	C
0.154770	0.590064	0.560918	C
0.401004	0.600534	0.525614	C
0.598739	0.048984	0.833290	B
0.841583	0.021881	0.637058	B
0.406383	0.298812	0.690456	B
0.283886	0.780996	0.430327	A
0.851642	0.384457	0.278497	A
0.172277	0.925139	0.348786	B
0.460856	0.653351	0.371814	B
0.312943	0.202176	0.965299	B
0.373443	0.551001	0.677657	B
0.204220	0.679947	0.453640	B
0.214459	0.780113	0.329790	A
0.640390	0.678714	0.022630	C
0.541255	0.637410	0.047004	C
0.826093	0.516934	0.225422	C
0.451435	0.869120	0.107163	B
0.338669	0.041698	0.960397	A
0.696446	0.411284	0.501008	A
0.793224	0.545529	0.293039	C
0.004559	0.636626	0.911634	A
0.707551	0.555274	0.284489	A
0.510945	0.502722	0.292365	C
0.901461	0.166430	0.335731	C
0.662421	0.237078	0.799944	B
0.729021	0.163516	0.625704	C
0.373735	0.168710	0.769557	B
0.371806	0.947184	0.296511	B
0.108066	0.706502	0.735541	C
0.749660	0.285294	0.416509	B
0.012750	0.595358	0.826292	B
0.623419	0.260843	0.487623	B
0.336228	0.734864	0.369388	A
0.363591	0.436349	0.609937	A
0.510786	0.359647	0.581322	C
0.112189	0.921737	0.578987	A
0.591038	0.915477	0.169924	A
0.224611	0.369659	0.848615	B
0.597470	0.292355	0.655943	C
0.164368	0.545151	0.597327	A
0.487336	0.271002	0.847089	C
0.657127	0.485132	0.509419	C
0.716759	0.804776	0.189067	C
0.109453	0.712025	0.618534	C
0.676458	0.005446	0.908517	A
0.118009	0.664528	0.717075	B
0.762362	0.012639	0.954352	B
0.091366	0.905038	0.251748	B
0.934272	0.473413	0.158552	A
0.415207	0.788614	0.257717	A
0.228268	0.885399	0.355791	C
0.609858	0.552304	0.444050	C
0.358837	0.510005	0.608780	A
0.226957	0.420795	0.882235	C
0.052275	0.330639	0.836100	B
0.460116	0.582217	0.524017	B
0.403123	0.378666	0.371251	C
0.949902	0.338940	0.198253	B
0.793376	0.650540	0.029261	B
0.913189	0.206460	0.348926	C
0.580336	0.676082	0.157245	C
0.289731	0.872607	0.386818	B
0.797077	0.441086	0.234488	B
0.930923	0.508771	0.038383	A
0.366509	0.442906	0.750770	A
0.584650	0.099125	0.752643	C
0.708020	0.260141	0.456210	B
0.499892	0.892798	0.488551	A
0.604719	0.274469	0.425065	B
0.552401	0.544477	0.285025	C
0.379378	0.987987	0.002788	C
0.470777	0.371612	0.580648	A
0.872815	0.189076	0.423844	A
0.283746	0.744585	0.238287	C
0.120574	0.801198	0.631538	B
0.524586	0.279511	0.688014	B
0.517046	0.716077	0.303945	C
0.291820	0.571638	0.652003	C
0.624627	0.570492	0.360527	B
0.457919	0.605125	0.562456	B
0.621282	0.763678	0.244778	B
0.625998	0.578800	0.371570	B
0.709637	0.166882	0.519609	A
0.644190	0.438965	0.441645	B
0.929059	0.199783	0.277186	B
0.663763	0.821442	0.281145	A
0.484892	0.209626	0.525270	C
0.371656	0.979302	0.050551	A
0.491503	0.328214	0.827944	B
0.263255	0.451408	0.619702	B
0.872555	0.079783	0.694949	C
0.332980	0.271339	0.794070	A
0.219273	0.637923	0.481061	C
0.169393	0.453999	0.988613	B
0.344653	0.522895	0.489595	C
0.844037	0.335933	0.121375	A
0.668093	0.746573	0.077945	B
0.227556	0.375723	0.794054	B
0.445164	0.267008	0.737420	C
0.896993	0.527131	0.233118	A
0.174087	0.890123	0.433388	B
0.371284	0.491387	0.512199	B
0.402277	0.866243	0.301876	A
0.149913	0.718610	0.524044	C
0.899014	0.188220	0.386736	C
0.040337	0.845721	0.719523	B
0.257395	0.549960	0.431084	B
0.657161	0.264338	0.477234	B
0.495743	0.449577	0.475644	C
0.235354	0.892469	0.408872	B
0.241645	0.177632	0.863524	C
0.233453	0.986833	0.510533	C
0.263462	0.742166	0.735974	C
0.465331	0.786583	0.435395	A
0.121307	0.466894	0.916351	B
0.789299	0.620556	0.012803	C
0.001622	0.714431	0.921755	B
0.922363	0.493691	0.192471	C
0.079352	0.609455	0.849347	C
0.407851	0.412026	0.626127	C
0.316006	0.623543	0.792559	A
0.448267	0.828497	0.305062	C
0.790690	0.336575	0.358977	C
0.482662	0.923724	0.320813	B
0.959872	0.191192	0.516508	B
0.700124	0.017240	0.704253	C
0.884594	0.731460	0.251124	A
0.656924	0.606723	0.175970	B
0.600012	0.177469	0.498104	A
0.445998	0.331880	0.687015	C
0.367858	0.429822	0.718499	C
0.752214	0.235301	0.584442	C
0.662261	0.555370	0.057084	A
0.467199	0.179499	0.928155	B
0.952656	0.379237	0.003085	B
0.873466	0.362311	0.538244	A
0.801344	0.361054	0.311160	A
0.474124	0.154459	0.743632	B
0.692427	0.490157	0.313056	C
0.922854	0.037840	0.312382	B
0.768066	0.307581	0.573769	B
0.591242	0.604247	0.297238	A
0.272965	0.738435	0.357225	A
0.601520	0.272140	0.486419	A
0.228187	0.499727	0.685632	C
0.568063	0.366164	0.771026	B
0.461514	0.515634	0.546589	B
0.621706	0.021128	0.813207	C
0.299005	0.103706	0.960405	B
0.130817	0.411423	0.701614	A
0.410495	0.515154	0.529775	B
0.429360	0.239955	0.667376	A
0.584289	0.230150	0.676525	C
0.361880	0.591574	0.706447	B
0.747609	0.420225	0.217194	B
0.999753	0.106591	0.285112	B
0.799002	0.281451	0.574807	C
0.096409	0.340063	0.898301	C
0.625692	0.473861	0.458341	A
0.909014	0.059377	0.317276	B
0.560343	0.189786	0.964219	B
0.524052	0.216752	0.612922	B
0.276367	0.255648	0.840482	C
0.684597	0.242134	0.505066	A
0.293751	0.701930	0.511139	B
0.803680	0.346717	0.373306	B
0.591954	0.605275	0.340396	C
0.364327	0.398102	0.487051	A
0.804631	0.050573	0.545007	C
0.838906	0.212010	0.324073	C
0.305211	0.361399	0.852211	A
0.587967	0.620252	0.307689	A
0.639692	0.441651	0.502651	B
0.691152	0.772039	0.118503	A
0.346053	0.720376	0.454335	C
0.118862	0.341474	0.995326	B
0.914800	0.509995	0.138311	B
0.628836	0.544175	0.451877	A
0.607979	0.272022	0.734546	A
0.913961	0.676025	0.171238	C
0.878478	0.306962	0.153208	B
0.937451	0.174593	0.402363	A
0.764446	0.110022	0.631030	B
0.416731	0.232714	0.858154	A
0.366288	0.870969	0.215540	C
0.522972	0.845330	0.138217	A
0.575934	0.462241	0.485290	B
0.728074	0.418293	0.498878	C
0.822177	0.673131	0.011340	C
0.817092	0.477793	0.276001	C
0.584555	0.497664	0.395701	B
0.787590	0.328583	0.565234	B
0.828158	0.805963	0.090713	A
0.402813	0.839573	0.297914	B
0.249089	0.511054	0.577959	C
0.365893	0.879337	0.103068	A
0.174632	0.795827	0.282146	B
0.412917	0.634863	0.601793	B
0.737771	0.303178	0.512225	B
0.475382	0.681077	0.230704	B
0.396543	0.857898	0.437455	B
0.782290	0.265197	0.493636	A
0.986517	0.593493	0.023643	A
0.311668	0.823551	0.460891	C
0.745907	0.126686	0.775353	A
0.837616	0.324456	0.467577	C
0.758722	0.010173	0.555676	B
0.535440	0.260670	0.491575	B
0.741500	0.349990	0.337828	A
0.423129	0.521523	0.707195	B
0.519398	0.875399	0.182454	B
0.575303	0.993617	0.019583	C
0.567126	0.331293	0.683198	B
0.077476	0.926913	0.715439	C
0.832733	0.263851	0.330172	A
0.437818	0.449327	0.527341	C
0.865508	0.728266	0.000467	C
0.924603	0.337837	0.052566	B
0.010054	0.780100	0.647302	B
0.677878	0.900077	0.050023	A
0.604273	0.390197	0.359899	B
0.289834	0.600328	0.604100	B
0.176879	0.874197	0.434800	B
0.108216	0.314754	0.884309	B
0.340714	0.741387	0.512953	B
0.384684	0.991002	0.318653	A
0.291044	0.591598	0.736530	A
0.782383	0.416946	0.605820	A
0.220034	0.879057	0.390532	A
0.585115	0.652119	0.288736	C
0.277741	0.317652	0.880549	B
0.576800	0.732144	0.242234	B
0.444621	0.672830	0.380970	B
0.580639	0.817960	0.081980	B
0.283771	0.243829	0.834826	B
0.498167	0.519542	0.617437	B
0.677826	0.664533	0.163412	C
0.706726	0.267615	0.616946	A
0.964119	0.118662	0.397931	C
0.528751	0.017992	0.950493	A
0.964169	0.266335	0.231040	C
0.610178	0.541027	0.214939	B
0.690433	0.517447	0.395870	C
0.632467	0.362493	0.756521	B
0.470646	0.274916	0.672760	B
0.606450	0.145661	0.735403	A
0.066883	0.639096	0.674929	A
0.249465	0.608905	0.487320	B
0.549563	0.019019	0.943797	B
0.087674	0.649691	0.675398	B
0.364599	0.355497	0.491600	C
0.148645	0.921630	0.533903	C
0.808551	0.525704	0.213931	C
0.316805	0.975558	0.132410	A
0.594907	0.189736	0.717728	B
0.404848	0.383351	0.695089	B
0.697340	0.521121	0.464112	B
0.542096	0.607236	0.284061	C
0.834533	0.373095	0.415193	C
0.255768	0.915890	0.317528	C
0.873430	0.582471	0.058444	B
0.727035	0.179989	0.548989	A
0.823645	0.744565	0.175314	A
0.272456	0.219404	0.922822	B
0.188223	0.512631	0.956353	B
0.755762	0.515126	0.010131	C
0.422126	0.810635	0.382555	C
0.089101	0.996387	0.161190	B
0.677285	0.574905	0.370130	A
0.742582	0.559046	0.106513	B
0.127502	0.757089	0.400585	C
0.492043	0.701962	0.447458	C
0.505316	0.735118	0.204728	A
0.376340	0.602263	0.337093	C
0.913997	0.548466	0.060557	B
0.069511	0.569746	0.874698	A
0.402868	0.587207	0.607886	A
0.582207	0.583334	0.438678	C
0.163755	0.561081	0.822114	A
0.368577	0.987583	0.139731	B
0.922736	0.214216	0.237183	A
0.753256	0.318970	0.408354	A
0.461173	0.475763	0.447712	A
0.461730	0.399786	0.538431	B
0.491621	0.099646	0.970805	C
0.460670	0.569936	0.478180	A
0.657148	0.505980	0.355230	B
0.671163	0.164869	0.520736	C
0.697858	0.012030	0.928673	C
0.322513	0.778103	0.278576	B
0.299092	0.609248	0.652809	A
0.265127	0.821399	0.412498	A
0.276303	0.751739	0.406472	A
0.697766	0.140766	0.567744	B
0.370439	0.202626	0.792865	B
0.455929	0.510324	0.457981	B
0.856744	0.354782	0.380758	A
0.503685	0.790351	0.008032	B
0.836046	0.607800	0.144278	C
0.757675	0.420067	0.332200	C
0.424486	0.697083	0.319485	B
0.789142	0.566764	0.183542	C
0.254554	0.555660	0.547925	B
0.808603	0.424910	0.110574	A
0.634826	0.021750	0.957727	B
0.434175	0.431588	0.599145	B
0.325489	0.685110	0.330062	C
0.340330	0.600429	0.328155	B
0.277085	0.737500	0.639924	A
0.301037	0.020610	0.927027	C
0.157927	0.585700	0.780985	A
0.861123	0.279992	0.395984	A
0.614726	0.606264	0.480578	B
0.329450	0.715854	0.752859	A
0.386681	0.361382	0.814890	C
0.450642	0.448507	0.330525	B
0.662896	0.470246	0.246962	B
0.714056	0.590678	0.217712	A
0.138818	0.937701	0.428464	A
0.361001	0.191460	0.833025	A
0.761821	0.231743	0.586163	C
0.473911	0.575813	0.402189	A
0.419948	0.527720	0.401733	A
0.485929	0.767693	0.267370	C
0.433846	0.294256	0.790266	A
0.314153	0.636282	0.575490	A
0.917019	0.346521	0.249073	A
0.720537	0.237992	0.411836	C
0.837353	0.389810	0.418572	B
0.109019	0.767849	0.634812	A
0.691397	0.211819	0.630202	A
0.764147	0.496136	0.149546	C
0.623340	0.704887	0.085412	C
0.737706	0.894943	0.002916	B
0.559512	0.732305	0.303910	C
0.579253	0.620623	0.298652	C
0.413158	0.757798	0.449044	C
0.988202	0.103678	0.487499	B
0.594462	0.611076	0.314208	B
0.629197	0.047217	0.934871	A
0.676174	0.701093	0.102945	A
0.343025	0.855825	0.106963	B
0.554797	0.751505	0.034547	B
0.475933	0.420292	0.764517	A
0.597835	0.345090	0.491668	B
0.762220	0.218865	0.649640	B
0.197054	0.317792	0.908729	B
0.457932	0.757201	0.138066	A
0.480567	0.699475	0.512486	B
0.543358	0.665661	0.293799	A
0.260104	0.979581	0.325069	C
0.268021	0.619023	0.528403	B
0.262323	0.879254	0.473223	A
0.742827	0.762593	0.009462	B
0.490307	0.277662	0.871365	A
0.364806	0.652275	0.725283	A
0.097824	0.577764	0.967029	C
0.997838	0.068175	0.583209	A
0.838479	0.330640	0.291956	B
0.162226	0.688191	0.730742	C
0.522670	0.334773	0.538387	C
0.318618	0.597305	0.609225	C
0.735201	0.209970	0.719448	A
0.164283	0.361171	0.977388	C
0.602059	0.363960	0.491042	B
0.559418	0.133742	0.626154	B
0.894867	0.343674	0.288992	B
0.571104	0.566132	0.178935	B
0.345333	0.550108	0.597489	C
0.111093	0.592750	0.818310	B
0.358393	0.237674	0.975075	B
0.345504	0.736628	0.244346	A
0.078907	0.632687	0.664311	C
0.318036	0.862625	0.538326	B
0.387118	0.454743	0.413220	B
0.114328	0.977193	0.165197	A
0.065364	0.988124	0.305899	B
0.291129	0.764776	0.255411	B
0.325461	0.543905	0.450461	C
0.279106	0.769990	0.628057	A
0.655719	0.172522	0.631489	B
0.905937	0.271805	0.199605	A
0.543574	0.695100	0.212700	C
0.955798	0.306292	0.297348	A
0.907082	0.341290	0.148635	B
0.218099	0.342214	0.953908	A
0.385858	0.434563	0.727138	A
0.314480	0.913056	0.389253	B
0.947758	0.068752	0.491370	B
0.015068	0.884471	0.358785	B
0.295408	0.296248	0.804397	C
0.431560	0.456794	0.558304	C
0.381878	0.590370	0.588563	C
0.099567	0.734049	0.873572	C
0.885476	0.303759	0.346599	B
0.317622	0.497703	0.787037	B
0.219483	0.255036	0.903474	A
0.763388	0.285859	0.619102	B
0.076327	0.990419	0.346783	B
0.741668	0.623244	0.104789	B
0.559813	0.341025	0.552550	B
0.351992	0.554927	0.784937	A
0.536995	0.924705	0.202368	A
0.927794	0.664851	0.088654	A
0.636788	0.138569	0.564879	A
0.757898	0.037406	0.574166	A
0.328807	0.300704	0.921202	A
0.331053	0.984077	0.057826	B
0.490802	0.376784	0.541451	B
0.311290	0.771525	0.435178	A
0.710331	0.622617	0.347671	C
0.943130	0.396057	0.169735	A
0.868404	0.464098	0.155896	A
0.301036	0.533684	0.546010	A
0.552099	0.667890	0.147288	C
0.939488	0.235219	0.436126	A
0.528379	0.199916	0.587778	B
0.715052	0.737320	0.010497	A
0.760482	0.304968	0.609220	B
0.732649	0.554028	0.054174	B
0.330930	0.455953	0.532471	B
0.079324	0.791914	0.767335	C
0.515498	0.242501	0.551256	C
0.605224	0.409390	0.775906	B
0.675736	0.436536	0.469031	A
0.646854	0.017923	0.880259	A
0.244537	0.447323	0.603694	A
0.026931	0.789423	0.497858	B
0.306808	0.974598	0.399929	A
0.181254	0.492534	0.839338	A
0.346814	0.309114	0.885602	B
0.161673	0.771985	0.391261	C
0.835618	0.247287	0.337773	C
0.140410	0.717493	0.722871	A
0.261938	0.506920	0.756968	A
0.404564	0.713094	0.212626	A
0.471606	0.678639	0.389659	A
0.374420	0.772870	0.190562	C
0.199390	0.514893	0.619319	B
0.563726	0.572140	0.345317	C
0.055315	0.801821	0.792264	B
0.364100	0.645887	0.701140	B
0.378480	0.287894	0.824964	A
0.603187	0.673300	0.210531	B
0.806968	0.422860	0.241599	C
